BOOK_ID,FILENAME,LIBRARIES,TITLE,AUTH_LAST,AUTH_FIRST,AUTH_ID,WRITTEN_AS,PUBL_CITY,PUBLISHER,PUBL_DATE,SOURCE,NATIONALITY,GENRE,CLEAN?,GENRE_2,BESTSELLER?
20926,00020926.txt,692,A slipping-down life,Tyler,Anne,A_03432,,New York,Alfred A. Knopf,1970,k,American,,,,
20927,00020927.txt,693,Chicano,Vasquez,Richard,A_03467,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1970,k,American,,c,,
20928,00020928.txt,693,The third life of Grange Copeland,Walker,Alice,A_03488,,New York,"""Harcourt, Brace & Co.""",1970,k,American,,c,,
20929,00020929.txt,1950,The new centurions,Wambaugh,Joseph,A_03510,,Boston,"""Little, Brown & Co.""",1970,k,American,,c,,
20930,00020930.txt,654,Fourth Street East,Weidman,Jerome,A_03551,,New York,Random House,1970,k,American,,c,,
20931,00020931.txt,2695,Losing battles,Welty,Eudora,A_03566,,New York,Random House,1970,k,American,,c,,
20932,00020932.txt,656,The hot rock,Westlake,Donald E,A_03579,,New York,Simon & Schuster,1970,k,American,,c,,
20933,00020933.txt,1644,A beggar in Jerusalem,Wiesel,Elie,A_03619,,New York,Random House,1970,k,American,,c,,
23534,00023534.txt,1604,God is an Englishman,Delderfield,R. F.,A_00906,,New York,Simon & Schuster,1970,k,British,,c,,
23535,00023535.txt,1599,Last things,Snow,C. P.,A_03199,,New York,Charles Scribner's Sons,1970,k,British,,c,,
23536,00023536.txt,999,The driver's seat,Spark,Muriel,A_03213,,New York,Alfred A. Knopf,1970,k,Scottish,,c,,
23537,00023537.txt,667,The vivisector,White,Patrick,A_03602,,New York,Viking Press,1970,k,Australian,,c,,
20808,00020808.txt,207,Macroscope,Anthony,Piers,A_00077,,New York,Avon Books,1969,k,American,,c,,
20809,00020809.txt,222,Naked came the stranger,Ashe,Penelope,A_00092,,New York,L. Stuart,1969,k,American,,c,,YES
20810,00020810.txt,233,My main mother,Beckham,Barry,A_00226,,New York,Walker,1969,k,American,,c,,
20811,00020811.txt,265,After the first death,Block,Lawrence,A_00311,,New York,Macmillan Co.,1969,k,American,,c,,
20812,00020812.txt,1269,The gang that couldn't shoot straight,Breslin,Jimmy,A_00391,,New York,Viking Press,1969,k,American,,c,,YES
20813,00020813.txt,785,The New Yorkers,Calisher,Hortense,A_00521,,Boston,"""Little, Brown""",1969,k,American,,c,,
20814,00020814.txt,650,Dark hills to westward,Caudill,Harry M.,A_00590,,Boston,"""Little, Brown""",1969,k,American,,c,,
20815,00020815.txt,2326,Bullet Park,Cheever,John,A_00625,,New York,Alfred A. Knopf,1969,k,American,REAL,c,,
20816,00020816.txt,101,Devil's elbow,Cheney,Brainard,A_00629,,New York,Crown Publishers,1969,k,American,,c,,
20817,00020817.txt,1136,Mr. Bridge,Connell,Evan S.,A_00713,,New York,Alfred A. Knopf,1969,k,American,,c,,
20818,00020818.txt,2813,The Andromeda strain,Crichton,Michael,A_00785,,New York,Alfred A. Knopf,1969,k,American,SCI,,,YES
20819,00020819.txt,167,The phoenix and the mirror,Davidson,Avram,A_00855,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,American,,c,,
20820,00020820.txt,289,The pretenders,Davis,Gwen,A_00863,,New York,World Pub. Co.,1969,k,American,,c,,YES
20821,00020821.txt,237,Galactic pot-healer,Dick,Philip K,A_00929,,New York,Berkley Pub. Corp.,1969,k,American,SCI,c,,
20822,00020822.txt,344,Ubik,Dick,Philip K,A_00929,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,American,SCI,c,,
20823,00020823.txt,184,The captors,Farris,John,A_01137,,New York,Trident Press,1969,k,American,,c,,
20824,00020824.txt,1001,The Poseidon Adventure,Gallico,Paul,A_01292,,New York,"""Coward, McCann & Geoghegan""",1969,k,American,,c,,
20825,00020825.txt,698,Recollections of things to come,Garro,Elena,A_01314,,,"""Austin, University of Texas Press""",1969,k,Mexican,,c,,
20826,00020826.txt,231,The death committee,Gordon,Noah,A_01410,,New York,McGraw-Hill,1969,k,American,,c,,
20827,00020827.txt,190,On the mountain,Henderson,Dion,A_01624,,New York,McKay,1969,k,American,,c,,
20828,00020828.txt,1135,Dune messiah,Herbert,Frank,A_01633,,New York,Putnam,1969,k,American,SCI,c,,
20829,00020829.txt,119,The tremor of forgery,Highsmith,Patricia,A_01650,,London,Heinemann,1969,k,American,POMO,c,,
20830,00020830.txt,146,The lonely men,L'Amour,Louis,A_01970,,New York,Bantam Bks,1969,k,American,,,,
20831,00020831.txt,381,The moonshine war,Leonard,Elmore,A_02043,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,American,DET,c,,
20832,00020832.txt,400,Real people,Lurie,Alison,A_02150,,New York,Random House,1969,k,American,,c,,
20833,00020833.txt,980,The goodbye look,Millar,Kenneth,A_02399,1,New York,Alfred A. Knopf,1969,k,American,,c,,
20834,00020834.txt,380,Shotgun,McBain,Ed,A_02291,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,American,DET,c,,
20835,00020835.txt,117,ER,Mead,Shepherd,A_02362,,New York,Simon & Schuster,1969,k,American,,c,,
20836,00020836.txt,466,Prince of darkness,Mertz,Barbara,A_02380,1,New York,Meredith Press,1969,k,American,,c,,
20837,00020837.txt,775,Ada,Nabokov,Vladimir Vladimirovich,A_02524,,New York,McGraw-Hill,1969,k,American,POMO,c,,
20838,00020838.txt,249,Lisa: bright and dark,Neufeld,John,A_02542,,New York,New American Library,1969,k,American,,c,,
20839,00020839.txt,115,Darkest hour,Nielsen,Helen,A_02556,,New York,Morrow,1969,k,American,,c,,
20840,00020840.txt,120,Don't rely on Gemini,Meaker,Marijane,A_02365,1,New York,Delacorte Press,1969,k,American,,c,,
20841,00020841.txt,203,Hildegarde Withers makes the scene,Palmer,Stuart,A_02642,,New York,Random House,1969,k,American,,c,,
20842,00020842.txt,203,Girl watcher's funeral,Philips,Judson,A_02728,1,New York,"""Dodd, Mead""",1969,k,American,,c,,
20843,00020843.txt,612,The Camelot caper,Mertz,Barbara,A_02380,2,New York,Meredith Press,1969,k,American,,c,,
20844,00020844.txt,1361,New moon rising,Price,Eugenia,A_02807,,Philadelphia,Lippincott,1969,k,American,,c,,
20845,00020845.txt,2961,The godfather,Puzo,Mario,A_02826,,New York,Putnam,1969,k,American,DET,,,YES
20846,00020846.txt,186,Firestorm,Rand,Peter,A_02844,,New York,"""Doubleday, Page & Co.""",1969,k,American,,c,,
20847,00020847.txt,212,Nine months in the life of an old maid,Rossner,Judith,A_02978,,New York,Dial Press,1969,k,American,,c,,
20848,00020848.txt,2461,Portnoy's complaint,Roth,Philip,A_02981,,New York,Random House,1969,k,American,POMO,c,,YES
20849,00020849.txt,329,A sea change,Salamanca,J. R,A_03009,,New York,Alfred A. Knopf,1969,k,American,,c,,
20850,00020850.txt,597,Crime on their hands,Linington,Elizabeth,A_02086,1,New York,Morrow,1969,k,American,DET,c,,
20851,00020851.txt,373,Schooled to kill,Linington,Elizabeth,A_02086,1,New York,Morrow,1969,k,American,DET,c,,
20852,00020852.txt,151,Bug Jack Barron,Spinrad,Norman,A_03224,,New York,Walker,1969,k,American,,c,,
20853,00020853.txt,160,The blackbird,Westlake,Donald E,A_03579,1,New York,Macmillan Co.,1969,k,American,DET,c,,
20854,00020854.txt,136,The dame,Westlake,Donald E,A_03579,1,New York,Macmillan Co.,1969,k,American,DET,c,,
20855,00020855.txt,872,Death of a dude,Stout,Rex,A_03282,,New York,Viking Press,1969,k,American,DET,c,,
20856,00020856.txt,120,Emphyrio,Vance,Jack,A_03462,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,American,,c,,
20857,00020857.txt,114,The deadly isles,Vance,Jack,A_03462,,Indianapolis,Bobbs-Merrill,1969,k,American,,c,,
20858,00020858.txt,184,Slaughterhouse-five,Vonnegut,Kurt,A_03478,,New York,Delacorte Press,1969,k,American,POMO,c,,
20859,00020859.txt,495,Somebody owes me money,Westlake,Donald E,A_03579,,New York,Random House,1969,k,American,,c,,
20860,00020860.txt,188,The lonely hunter,Wilcox,Collin,A_03621,,New York,Random House,1969,k,American,,c,,
20861,00020861.txt,462,This child's gonna live,Wright,Sarah E,A_03726,,New York,Delacorte Press,1969,k,American,,c,,
20862,00020862.txt,417,A special providence,Yates,Richard,A_03737,,New York,Alfred A. Knopf,1969,k,American,,,,
20863,00020863.txt,150,Damnation alley,Zelazny,Roger,A_03756,,New York,Putnam,1969,k,American,,c,,
23530,00023530.txt,488,The lotus caves,Youd,Sam,A_03743,1,New York,Macmillan Co.,1969,k,British,,c,,
23531,00023531.txt,2012,The house on the strand,Du Maurier,Daphne,A_01004,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,British,,c,,YES
23532,00023532.txt,1247,The four-gated city,Lessing,Doris,A_02050,,New York,Alfred A. Knopf,1969,k,British,,c,,
23533,00023533.txt,1125,Puppet on a chain,MacLean,Alistair,A_02192,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1969,k,Scottish,,c,,
20769,00020769.txt,224,Omnivore,Anthony,Piers,A_00077,,New York,Ballantine Books,1968,k,American,,c,,
20771,00020771.txt,502,The cat who turned on and off,Braun,Lilian Jackson,A_00386,,New York,E.P. Dutton,1968,k,American,DET,c,,
20772,00020772.txt,136,Dagon,Chappell,Fred,A_00611,,New York,"""Harcourt, Brace & Co.""",1968,k,American,,c,,
20773,00020773.txt,250,God speed the night,Davis,Dorothy,A_00861,,New York,Charles Scribner's Sons,1968,k,American,,c,,
20774,00020774.txt,411,Nova,Delany,Samuel R,A_00905,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1968,k,American,SCI,c,,
20775,00020775.txt,185,Do androids dream of electric sheep?,Dick,Philip K,A_00929,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1968,k,American,SCI,c,,
20776,00020776.txt,185,The murder league,Fish,Robert L.,A_01166,,New York,Simon & Schuster,1968,k,American,DET,c,,
20777,00020777.txt,452,A case of need,Crichton,Michael,A_00785,1,New York,World Pub. Co.,1968,k,American,SCI,c,,
20778,00020778.txt,241,The Ronin,Jennings,William Dale,A_01802,,,"""Rutland, Vt., C.E. Tuttle Co.""",1968,k,American,,c,,
20779,00020779.txt,495,Vanity of Duluoz,Kerouac,Jack,A_01893,,New York/N.Y.,"""Coward-McCann, Inc.""",1968,k,American,POMO,c,,
20780,00020780.txt,1204,Steps,Kosinski,Jerzy,A_01950,,New York,Random House,1968,k,American,,c,,
20781,00020781.txt,428,Brionne,L'Amour,Louis,A_01970,,New York,Bantam Books,1968,k,American,,,,
20782,00020782.txt,342,Down the long hills,L'Amour,Louis,A_01970,,New York/Toronto,Bantam Booksantam Books,1968,k,American,SCI,,,
20783,00020783.txt,1703,A Wizard of Earthsea,Le Guin,Ursula K.,A_02013,,New York,,1968,k,American,FANT,c,,
20784,00020784.txt,102,Swords against wizardry,Leiber,Fritz,A_02037,,New York,Ace Books,1968,k,American,,c,,
20785,00020785.txt,591,The instant enemy,Millar,Kenneth,A_02399,1,New York,Alfred A. Knopf,1968,k,American,,c,,
20786,00020786.txt,1825,The Salzburg connection,MacInnes,Helen,A_02182,,New York,"""Harcourt, Brace & Co.""",1968,k,American,,c,,YES
20787,00020787.txt,439,Outer dark,McCarthy,Cormac,A_02301,,New York,Random House,1968,k,American,POMO,c,,
20788,00020788.txt,161,Mr. Splitfoot,McCloy,Helen,A_02308,,New York,"""Dodd, Mead""",1968,k,American,,c,,
20789,00020789.txt,100,Game of survival,Meaker,Marijane,A_02365,,New York,New American Library,1968,k,American,,c,,
20791,00020791.txt,1358,Expensive people,Oates,Joyce Carol,A_02596,,New York,Vanguard Press,1968,k,American,POMO,c,,
20792,00020792.txt,149,Rite of passage,Panshin,Alexei,A_02644,,New York,Ace Books,1968,k,American,,c,,
20793,00020793.txt,196,The gilded nightmare,Philips,Judson,A_02728,1,New York,"""Dodd, Mead""",1968,k,American,,c,,
20794,00020794.txt,598,The jackal's head,Mertz,Barbara,A_02380,2,New York,Meredith Press,1968,k,American,,c,,
20795,00020795.txt,313,Tickets to the devil,Powell,Richard,A_02795,,New York,Charles Scribner's Sons,1968,k,American,,c,,
20796,00020796.txt,391,The pursuit of happiness,Rogers,Thomas,A_02959,,New York,New American Library,1968,k,American,,c,,
20797,00020797.txt,187,The broken place,Shaara,Michael,A_03085,,New York,New American Library,1968,k,American,,c,,
20798,00020798.txt,209,The sophomore,Spacks,Barry,A_03209,,,"""Englewood Cliffs, N.J., Prentice-Hall""",1968,k,American,,c,,
20799,00020799.txt,131,The collaborator,Stebel,S. L,A_03236,,New York,Random House,1968,k,American,,c,,
20800,00020800.txt,148,The suicide academy,Stern,Daniel,A_03255,,New York,McGraw-Hill,1968,k,American,,c,,
20801,00020801.txt,376,Lord Malquist & Mr. Moon,Stoppard,Tom,A_03280,,New York,Alfred A. Knopf,1968,k,British,POMO,c,,
20802,00020802.txt,844,The father hunt,Stout,Rex,A_03282,,New York,Viking Press,1968,k,American,DET,c,,
20803,00020803.txt,168,Loveland,Swarthout,Glendon Fred,A_03320,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1968,k,American,,c,,
20804,00020804.txt,2286,Couples,Updike,John,A_03440,,New York,Alfred A. Knopf,1968,k,American,REAL,c,,YES
20805,00020805.txt,111,Myra Breckinridge,Vidal,Gore,A_03471,,New York,Bantam Books,1968,k,American,POMO,c,,YES
20806,00020806.txt,144,Welcome to the monkey house,Vonnegut,Kurt,A_03478,,New York,Dell Publishing,1968,k,American,POMO,c,,
20807,00020807.txt,135,The third figure,Wilcox,Collin,A_03621,,New York,"""Dodd, Mead""",1968,k,American,,c,,
23527,00023527.txt,2052,2001: a space odyssey,Clarke,Arthur C.,A_00662,,New York,New American Library,1968,k,British,,c,,
23528,00023528.txt,45,A change of skin,Fuentes,Carlos,A_01271,,New York,"""Farrar, Straus & Giroux""",1968,k,Mexican,,c,,
23529,00023529.txt,2830,The first circle,Solzhenitsyn,Aleksandr Isaevich,A_03204,,New York,Harper & Bros.,1968,k,Russian,,c,,
20724,00020724.txt,201,About us,Aaron,Chester,A_00001,,New York,McGraw-Hill,1967,k,American,,c,,
20725,00020725.txt,215,Deadly honeymoon,Block,Lawrence,A_00311,,New York,Macmillan Co.,1967,k,American,,c,,
20726,00020726.txt,208,On the yard,Braly,Malcolm,A_00377,,Boston,"""Little, Brown""",1967,k,American,,c,,
20727,00020727.txt,406,The cat who ate Danish modern,Braun,Lilian Jackson,A_00386,,New York,E.P. Dutton,1967,k,American,,c,,
20728,00020728.txt,287,Trout fishing in America,Brautigan,Richard,A_00387,,New York,Dell Pub. Co.,1967,k,American,,c,,
20729,00020729.txt,206,The upper hand,Corrington,John William,A_00755,,New York,Putnam,1967,k,American,,c,,
20730,00020730.txt,173,Only a game,Daley,Robert,A_00834,,New York,New American Library,1967,k,American,,c,,
20731,00020731.txt,209,The seasons of heroes,Davis,Paxton,A_00874,,New York,Morrow,1967,k,American,,c,,
20732,00020732.txt,181,The lieutenant,Dubus,Andre,A_01007,,New York,Dial Press,1967,k,American,,c,,
20733,00020733.txt,393,A bad man,Elkin,Stanley,A_01067,,New York,Random House,1967,k,American,,c,,
20734,00020734.txt,367,House of cards,Ellin,Stanley,A_01069,,New York,Random House,1967,k,American,,c,,
20735,00020735.txt,109,King Windom,Farris,John,A_01137,,New York,Trident Press,1967,k,American,,c,,
20737,00020737.txt,132,Poor George,Fox,Paula,A_01237,,New York,"""Harcourt, Brace & Co.""",1967,k,American,,c,,
20738,00020738.txt,424,Of love and dust,Gaines,Ernest J.,A_01287,,New York,Dial Press,1967,k,American,REAL,c,,
20739,00020739.txt,154,The technicolor time machine,Harrison,Harry,A_01568,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1967,k,American,,c,,
20740,00020740.txt,970,Go to the widow-maker,Jones,James,A_01837,,New York,Delacorte Press,1967,k,American,,c,,
20741,00020741.txt,1212,The arrangement,Kazan,Elia,A_01868,,New York,Stein & Day,1967,k,American,,c,,YES
20742,00020742.txt,126,The sky-liners,L'Amour,Louis,A_01970,,New York/Toronto,Bantam Booksantam Books,1967,k,American,,,,
20743,00020743.txt,1855,Rosemary's baby,Levin,Ira,A_02052,,New York,Random House,1967,k,American,,c,,YES
20744,00020744.txt,369,Imaginary friends,Lurie,Alison,A_02150,,New York,Coward-McCann,1967,k,American,,c,,
20745,00020745.txt,319,The fixer,Malamud,Bernard,A_02213,,London,Penguin Books in association with Chatto & Windus,1967,k,American,REAL,c,,YES
20746,00020746.txt,262,Hanger Stout: awake!,Matthews,Jack,A_02274,,New York,"""Harcourt, Brace & Co.""",1967,k,American,,c,,
20747,00020747.txt,133,Restoree,McCaffrey,Anne,A_02292,,New York,Ballantine Books,1967,k,American,FANT,c,,
20748,00020748.txt,134,The further side of fear,McCloy,Helen,A_02308,,New York,"""Dodd, Mead""",1967,k,American,,c,,
20749,00020749.txt,173,The journal of David Q. Little,McMichael,R. Daniel,A_02352,,N.Y.,"""New Rochelle, Arlington House""",1967,k,American,,c,,
20750,00020750.txt,144,Crazy weather,McNichols,Charles Longstreth,A_02358,,,"""Lincoln, University of Nebraska Press""",1967,k,American,,c,,
20751,00020751.txt,377,Sons of the wolf,Mertz,Barbara,A_02380,1,New York,Meredith Press,1967,k,American,,c,,
20752,00020752.txt,526,Stonecliff,Nathan,Robert,A_02530,,New York,Alfred A. Knopf,1967,k,American,,c,,
20753,00020753.txt,1460,A garden of earthly delights,Oates,Joyce Carol,A_02596,,New York,Vanguard Press,1967,k,American,POMO,c,,
20754,00020754.txt,263,Numbers,Rechy,John,A_02861,,New York,Grove Press,1967,k,American,,c,,
20755,00020755.txt,407,The free-lance pallbearers,Reed,Ishmael,A_02864,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1967,k,American,POMO,c,,
20756,00020756.txt,1846,When she was good,Roth,Philip,A_02981,,New York,Random House,1967,k,American,POMO,c,,
20757,00020757.txt,142,A sport and a pastime,Salter,James,A_03011,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1967,k,American,,c,,
20758,00020758.txt,430,Chance to kill,Linington,Elizabeth,A_02086,1,New York,Morrow,1967,k,American,DET,c,,
20759,00020759.txt,316,The velvet room,Snyder,Zilpha Keatley,A_03201,,New York,Atheneum,1967,k,American,,c,,
20760,00020760.txt,1035,Death kit,Sontag,Susan,A_03206,,New York,"""Farrar, Straus & Giroux""",1967,k,American,POMO,c,,
20762,00020762.txt,156,The body lovers,Spillane,Mickey,A_03223,,New York,E.P. Dutton,1967,k,American,DET,c,,
20763,00020763.txt,178,The delta factor,Spillane,Mickey,A_03223,,New York,E.P. Dutton,1967,k,American,DET,c,,
20764,00020764.txt,1951,All the little live things,Stegner,Wallace,A_03242,,New York,Viking Press,1967,k,American,REAL,c,,
20765,00020765.txt,222,After the war,Stern,Daniel,A_03255,,New York,Putnam,1967,k,American,,c,,
20766,00020766.txt,1814,Topaz,Uris,Leon,A_03442,,New York,McGraw-Hill,1967,k,American,,c,,YES
20767,00020767.txt,109,The Pleasant Grove murders,Vance,Jack,A_03462,,Indianapolis,Bobbs-Merrill,1967,k,American,DET,c,,
20768,00020768.txt,605,God save the mark,Westlake,Donald E,A_03579,,New York,Random House,1967,k,American,,c,,
23523,00023523.txt,553,Katie Mulholland,Cookson,Catherine,A_00731,,Indianapolis,Bobbs-Merrill,1967,k,British,,c,,
23524,00023524.txt,357,Unnatural causes,James,P. D,A_01781,,New York,Charles Scribner's Sons,1967,k,British,,,,
23525,00023525.txt,462,The mimic men,Naipaul,V. S.,A_02526,,New York,Macmillan Co.,1967,k,British,,c,,
23526,00023526.txt,1121,No laughing matter,Wilson,Angus,A_03660,,New York,Viking Press,1967,k,British,,c,,
20671,00020671.txt,176,The castle of Llyr,Alexander,Lloyd,A_00038,,New York,Henry Holt & Co.,1966,k,American,,c,,
20672,00020672.txt,104,Pandemonium on the Potomac,Anderson,William C.,A_00072,,New York,Crown,1966,k,American,,c,,
20673,00020673.txt,1784,Fantastic voyage,Asimov,Isaac,A_00095,,Boston,Houghton Mifflin Co.,1966,k,American,SCI,c,,
20674,00020674.txt,516,The cool cottontail,Ball,John Dudley,A_00141,,New York,Harper & Bros.,1966,k,American,,c,,
20675,00020675.txt,266,The cat who could read backwards,Braun,Lilian Jackson,A_00386,,New York,E.P. Dutton,1966,k,American,,c,,
20677,00020677.txt,678,A woman of the people,Capps,Benjamin,A_00543,,New York,"""Duell, Sloan & Pearce""",1966,k,American,,c,,
20678,00020678.txt,224,Hard rain falling,Carpenter,Don,A_00559,,New York,"""Harcourt, Brace & Co.""",1966,k,American,,c,,
20679,00020679.txt,1257,Tai-Pan,Clavell,James,A_00663,,New York,Y : Atheneum,1966,k,American,,,,YES
20680,00020680.txt,366,Beautiful losers,Cohen,Leonard,A_00688,,New York,Viking Press,1966,k,Canadian,,c,,
20681,00020681.txt,106,Gascoyne,Crawford,Stanley G.,A_00781,,New York,Putnam,1966,k,American,,c,,
20682,00020682.txt,1967,The secret of Santa Vittoria,Crichton,Robert,A_00786,,New York,Simon & Schuster,1966,k,American,SCI,c,,YES
20683,00020683.txt,92,Babel-17,Delany,Samuel R,A_00905,,New York,Ace Books,1966,k,American,SCI,c,,
20684,00020684.txt,118,Now wait for last year,Dick,Philip K,A_00929,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1966,k,American,SCI,c,,
20685,00020685.txt,1733,Capable of honor,Drury,Allen,A_01001,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1966,k,American,,c,,YES
20686,00020686.txt,461,Hog butcher,Fair,Ronald L,A_01118,,New York,"""Harcourt, Brace & Co.""",1966,k,American,,c,,
20687,00020687.txt,340,Been down so long it looks like up to me,Farina,Richard,A_01124,,New York,Random House,1966,k,American,,c,,
20688,00020688.txt,156,The last bridge,Garfield,Brian,A_01305,,New York,McKay,1966,k,American,,c,,
20689,00020689.txt,56,The unexpected Mrs. Pollifax,Gilman,Dorothy,A_01361,,New York,"""Doubleday, Page & Co.""",1966,k,American,,c,,
20690,00020690.txt,164,Poorboy at the party,Gover,Robert,A_01420,,New York,Trident Press,1966,k,American,,c,,
20691,00020691.txt,163,Make room! Make room!,Harrison,Harry,A_01568,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1966,k,American,,c,,
20692,00020692.txt,161,Time will run back,Hazlitt,Henry,A_01601,,N.Y.,"""New Rochelle, Arlington House""",1966,k,American,,c,,
20693,00020693.txt,68,Destination: void,Herbert,Frank,A_01633,,New York,Berkley Pub. Corp.,1966,k,American,SCI,c,,
20694,00020694.txt,64,The eyes of Heisenberg,Herbert,Frank,A_01633,,New York,Berkly Pub. Corp.,1966,k,American,SCI,c,,
20695,00020695.txt,60,The green brain,Herbert,Frank,A_01633,,New York,Ace Books,1966,k,American,SCI,c,,
20696,00020696.txt,213,The heat's on,Himes,Chester B.,A_01659,,New York,Putnam,1966,k,American,DET,c,,
20697,00020697.txt,93,Kid Rodelo,L'Amour,Louis,A_01970,,New York,Bantam Books,1966,k,American,,,,
20698,00020698.txt,110,Darker than amber,MacDonald,John D.,A_02169,,New York,Fawcett Gold Medal,1966,k,American,,c,,
20699,00020699.txt,618,Black money,Millar,Kenneth,A_02399,1,New York,Alfred A. Knopf,1966,k,American,,c,,
20700,00020700.txt,56,The double image,MacInnes,Helen,A_02182,,London,Collins,1966,k,American,,c,,YES
20701,00020701.txt,77,Mott: the Hoople,Manus,Willard,A_02229,,New York,McGraw-Hill,1966,k,American,,c,,
20702,00020702.txt,532,The last picture show,McMurtry,Larry,A_02354,,New York,Dial Press,1966,k,American,,c,,
20703,00020703.txt,397,The master of Blacktower,Mertz,Barbara,A_02380,1,New York,D. Appleton & Co.,1966,k,American,,c,,
20704,00020704.txt,267,The wizard of loneliness,Nichols,John Treadwell,A_02553,,New York,Putnam,1966,k,American,,c,,
20705,00020705.txt,397,The seasons hereafter,Ogilvie,Elisabeth,A_02599,,New York,McGraw-Hill,1966,k,American,,c,,
20706,00020706.txt,261,Trust,Ozick,Cynthia,A_02628,,New York,New American Library,1966,k,American,,c,,
20707,00020707.txt,335,Norwood,Portis,Charles,A_02779,,New York,Simon & Schuster,1966,k,American,,,,
20708,00020708.txt,105,The Kubla Khan caper,Prather,Richard S,A_02802,,New York,Trident Press,1966,k,American,,c,,
20709,00020709.txt,957,The crying of lot 49,Pynchon,Thomas,A_02830,,Philadelphia,Lippincott,1966,k,American,POMO,c,,
20710,00020710.txt,103,The Harrad experiment,Rimmer,Robert H.,A_02911,,Los Angeles,Sherbourne Press,1966,k,American,,c,,
20711,00020711.txt,181,To the precipice,Rossner,Judith,A_02978,,New York,W. Morrow,1966,k,American,,c,,
20712,00020712.txt,215,The witches of Karres,Schmitz,James H.,A_03050,,Philadelphia,Chilton Books,1966,k,American,,c,,
20713,00020713.txt,566,With a vengeance,Linington,Elizabeth,A_02086,1,New York,Morrow,1966,k,American,,c,,
20714,00020714.txt,240,Mindswap,Sheckley,Robert,A_03100,,New York,Delacorte Press,1966,k,American,,c,,
20715,00020715.txt,89,Bold rider,Short,Luke,A_03123,,New York,Dell,1966,k,American,,c,,
20716,00020716.txt,130,The by-pass control,Spillane,Mickey,A_03223,,New York,E.P. Dutton,1966,k,American,DET,c,,
20717,00020717.txt,889,Death of a doxy,Stout,Rex,A_03282,,New York,Viking Press,1966,k,American,DET,c,,
20718,00020718.txt,320,The eagle and the iron cross,Swarthout,Glendon Fred,A_03320,,New York,New American Library,1966,k,American,,c,,
20719,00020719.txt,83,The Fox Valley murders,Vance,Jack,A_03462,,Indianapolis,Bobbs-Merrill,1966,k,American,DET,c,,
20720,00020720.txt,541,The busy body,Westlake,Donald E,A_03579,,New York,Random House,1966,k,American,,c,,
20721,00020721.txt,172,Fertig,Yurick,Sol,A_03750,,New York,Trident Press,1966,k,American,,c,,
20722,00020722.txt,72,The dream master,Zelazny,Roger,A_03756,,New York,Ace Books,1966,k,American,SCI,c,,
20723,00020723.txt,124,This immortal,Zelazny,Roger,A_03756,,New York/N.Y.,. : Ace Books,1966,k,American,SCI,c,,
23520,00023520.txt,1075,The time of the angels,Murdoch,Iris,A_02512,,New York,Viking Press,1966,k,British,,c,,
23521,00023521.txt,2261,The mask of Apollo,Renault,Mary,A_02874,,New York,Pantheon Books,1966,k,British,,c,,
23522,00023522.txt,2174,The birds fall down,West,Rebecca,A_03574,,New York,Viking Press,1966,k,British,,c,,
20617,00020617.txt,363,The turret room,Armstrong,Charlotte,A_00084,,New York,Coward-McCann,1965,k,American,,c,,
20618,00020618.txt,695,In the heat of the night,Ball,John Dudley,A_00141,,New York,Harper & Bros.,1965,k,American,,c,,
20619,00020619.txt,178,Still circling Moose Jaw,Bissell,Richard,A_00296,,New York,McGraw-Hill,1965,k,American,,c,,
20620,00020620.txt,110,Choice of straws,Braithwaite,E. R.,A_00375,,London,Bodley Head,1965,k,American,,c,,
20621,00020621.txt,1049,Death in the castle,Buck,Pearl S.,A_00453,,New York,John Day Co.,1965,k,American,,c,,
20622,00020622.txt,136,Half of paradise,Burke,James Lee,A_00479,,Boston,Houghton Mifflin Co.,1965,k,American,,c,,
20623,00020623.txt,82,Sleeping planet,Burkett,William R,A_00483,,Garden City/N.Y.,"""Doubleday, Page & Co.""",1965,k,American,,c,,
20624,00020624.txt,310,The gentleman from California,Busch,Niven,A_00499,,New York,Simon & Schuster,1965,k,American,,c,,
20625,00020625.txt,408,Journal from Ellipsia,Calisher,Hortense,A_00521,,Boston,"""Little, Brown""",1965,k,American,,c,,
20626,00020626.txt,160,The inkling,Chappell,Fred,A_00611,,New York,"""Harcourt, Brace & Co.""",1965,k,American,,c,,
